Project,Bug_ID,Technique,Target_Classes,Suite_Available,Test_Files,Suite_SHA256,Inventory_Status,Error_Detail
JacksonDatabind,9,Gemini 3.8 Flash,com.fasterxml.jackson.databind.ser.std.StdKeySerializer,YES,StdKeySerializerGeminiTest.java,35dc7d71998815b7ea18a417adecf2895f4b2cb7c507b345443d24b42b8cce20,READY,
JacksonDatabind,10,IPO (Native IPO),com.fasterxml.jackson.databind.ser.AnyGetterWriter;com.fasterxml.jackson.databind.ser.BeanSerializerFactory,NO,,,NO_SUITE,
JacksonDatabind,10,MIO (EvoSuite SBST),com.fasterxml.jackson.databind.ser.AnyGetterWriter;com.fasterxml.jackson.databind.ser.BeanSerializerFactory,YES,AnyGetterWriter_ESTest.java;BeanSerializerFactory_ESTest.java,9a9205919cbc918b2ffe5a2ef92e3357aa06df02339fb02f2ae0486166747740,READY,
JacksonDatabind,10,DeepSeek V4 Flash,com.fasterxml.jackson.databind.ser.AnyGetterWriter;com.fasterxml.jackson.databind.ser.BeanSerializerFactory,YES,AnyGetterWriterDeepseekTest.java;BeanSerializerFactoryDeepseekTest.java,5b5896ceb538bf4841f254cc75675d5360d255df8c59fff7ead36f0accd1eadd,READY,
JacksonDatabind,10,Gemini 3.8 Flash,com.fasterxml.jackson.databind.ser.AnyGetterWriter;com.fasterxml.jackson.databind.ser.BeanSerializerFactory,YES,AnyGetterWriterGeminiTest.java;BeanSerializerFactoryGeminiTest.java,5f3eb0ececff8fa06a619ec76fe2a7e635619e1d87bc5d6e69df408152f07188,READY,
JacksonDatabind,11,IPO (Native IPO),com.fasterxml.jackson.databind.type.TypeFactory,NO,,,NO_SUITE,
JacksonDatabind,11,MIO (EvoSuite SBST),com.fasterxml.jackson.databind.type.TypeFactory,YES,TypeFactory_ESTest.java,0b99b13e84c5f963d9ccc88c4232e2cd2b24aa66637981857a7bab3468772224,READY,
JacksonDatabind,11,DeepSeek V4 Flash,com.fasterxml.jackson.databind.type.TypeFactory,YES,TypeFactoryDeepseekTest.java,1c8bf78ea78181fb1ac023571beff0aff471c841380b086b9ffff209a43bddd6,READY,
JacksonDatabind,11,Gemini 3.8 Flash,com.fasterxml.jackson.databind.type.TypeFactory,YES,TypeFactoryGeminiTest.java,64648dbc82de3588fd23cdf4c3da1adee58e84c10f4c781f86f416aadaef6a50,READY,
JacksonDatabind,12,IPO (Native IPO),com.fasterxml.jackson.databind.deser.std.MapDeserializer,NO,,,NO_SUITE,
JacksonDatabind,12,MIO (EvoSuite SBST),com.fasterxml.jackson.databind.deser.std.MapDeserializer,YES,MapDeserializer_ESTest.java,1447c9806f195d63ab3c7a78072acce8cd9ab11d5b32c0062cfc862ae5355dfc,READY,
JacksonDatabind,12,DeepSeek V4 Flash,com.fasterxml.jackson.databind.deser.std.MapDeserializer,YES,MapDeserializerDeepseekTest.java,c9619fbdb6f9280059fb74562029b89d4d92b21d43189cea6d15491f03579536,READY,
JacksonDatabind,12,Gemini 3.8 Flash,com.fasterxml.jackson.databind.deser.std.MapDeserializer,YES,MapDeserializerGeminiTest.java,4a432c0b5d48d1c28cec4a0cc09a8d9342e943e53933ed519db27105827b71c8,READY,
JacksonDatabind,13,IPO (Native IPO),com.fasterxml.jackson.databind.deser.DefaultDeserializationContext;com.fasterxml.jackson.databind.deser.impl.ObjectIdValueProperty,NO,,,NO_SUITE,
JacksonDatabind,13,MIO (EvoSuite SBST),com.fasterxml.jackson.databind.deser.DefaultDeserializationContext;com.fasterxml.jackson.databind.deser.impl.ObjectIdValueProperty,YES,DefaultDeserializationContext_ESTest.java;ObjectIdValueProperty_ESTest.java,2d7ed4b61825598fc742abcb9360417467dc7c68b3bde6cabc2a299325bfd3a8,READY,
JacksonDatabind,13,DeepSeek V4 Flash,com.fasterxml.jackson.databind.deser.DefaultDeserializationContext;com.fasterxml.jackson.databind.deser.impl.ObjectIdValueProperty,YES,DefaultDeserializationContextDeepseekTest.java;ObjectIdValuePropertyDeepseekTest.java,d6f01a69a6f14046a1a95277a5f88f148b6d6b6404a7b4525832fbe4e8d78187,READY,
JacksonDatabind,13,Gemini 3.8 Flash,com.fasterxml.jackson.databind.deser.DefaultDeserializationContext;com.fasterxml.jackson.databind.deser.impl.ObjectIdValueProperty,YES,DefaultDeserializationContextGeminiTest.java;ObjectIdValuePropertyGeminiTest.java,661d55d4d9c9af808ec2d03a55acfcd6a83501b8efed36b9ae7203048eb8c4db,READY,
JacksonDatabind,14,IPO (Native IPO),com.fasterxml.jackson.databind.ObjectReader,NO,,,NO_SUITE,
JacksonDatabind,14,MIO (EvoSuite SBST),com.fasterxml.jackson.databind.ObjectReader,YES,ObjectReader_ESTest.java,a18f9f748b848727e72617bff5e1958dcaa48d15f9c04004225ed4739c950185,READY,
JacksonDatabind,14,DeepSeek V4 Flash,com.fasterxml.jackson.databind.ObjectReader,YES,ObjectReaderDeepseekTest.java,5dc775adf097375c397d71153089b942ef6ef1e26b7dd5ba1aa6984e0368de0f,READY,
JacksonDatabind,14,Gemini 3.8 Flash,com.fasterxml.jackson.databind.ObjectReader,YES,ObjectReaderGeminiTest.java,fbbb185085bca63885d99c853612e9d263567408a5ec0af991036a1def6f8924,READY,
JacksonDatabind,15,IPO (Native IPO),com.fasterxml.jackson.databind.JavaType;com.fasterxml.jackson.databind.ser.BeanSerializerFactory;com.fasterxml.jackson.databind.ser.std.BeanSerializerBase;com.fasterxml.jackson.databind.ser.std.StdDelegatingSerializer;com.fasterxml.jackson.databind.ser.std.StdSerializer,NO,,,NO_SUITE,
JacksonDatabind,15,MIO (EvoSuite SBST),com.fasterxml.jackson.databind.JavaType;com.fasterxml.jackson.databind.ser.BeanSerializerFactory;com.fasterxml.jackson.databind.ser.std.BeanSerializerBase;com.fasterxml.jackson.databind.ser.std.StdDelegatingSerializer;com.fasterxml.jackson.databind.ser.std.StdSerializer,YES,BeanSerializerBase_ESTest.java;BeanSerializerFactory_ESTest.java;JavaType_ESTest.java;StdDelegatingSerializer_ESTest.java;StdSerializer_ESTest.java,00a738279d681b265b904a6777d6ddfcc395c26c20eb1f9e5477dba1aafeb272,READY,
JacksonDatabind,15,DeepSeek V4 Flash,com.fasterxml.jackson.databind.JavaType;com.fasterxml.jackson.databind.ser.BeanSerializerFactory;com.fasterxml.jackson.databind.ser.std.BeanSerializerBase;com.fasterxml.jackson.databind.ser.std.StdDelegatingSerializer;com.fasterxml.jackson.databind.ser.std.StdSerializer,YES,BeanSerializerBaseDeepseekTest.java;BeanSerializerFactoryDeepseekTest.java;JavaTypeDeepseekTest.java;StdDelegatingSerializerDeepseekTest.java;StdSerializerDeepseekTest.java,f04288a6b3d2324eab1ab8f5770a731face167ca8b585f6fd2158e385f229d96,READY,
JacksonDatabind,15,Gemini 3.8 Flash,com.fasterxml.jackson.databind.JavaType;com.fasterxml.jackson.databind.ser.BeanSerializerFactory;com.fasterxml.jackson.databind.ser.std.BeanSerializerBase;com.fasterxml.jackson.databind.ser.std.StdDelegatingSerializer;com.fasterxml.jackson.databind.ser.std.StdSerializer,YES,BeanSerializerBaseGeminiTest.java;BeanSerializerFactoryGeminiTest.java;JavaTypeGeminiTest.java;StdDelegatingSerializerGeminiTest.java;StdSerializerGeminiTest.java,d9d35e7bc81334629e6c33aad2bda3097f99c1d575bba817123c14f4e6756fe2,READY,
JacksonDatabind,16,IPO (Native IPO),com.fasterxml.jackson.databind.introspect.AnnotationMap,NO,,,NO_SUITE,
JacksonDatabind,16,MIO (EvoSuite SBST),com.fasterxml.jackson.databind.introspect.AnnotationMap,YES,AnnotationMap_ESTest.java,84c3190bbb4835f0b9629f5dbf8226840062e9ec685efc1edd00a4d81c88cad2,READY,
JacksonDatabind,16,DeepSeek V4 Flash,com.fasterxml.jackson.databind.introspect.AnnotationMap,YES,AnnotationMapDeepseekTest.java,16de352b0e50735d6af31f92ff0e0084bdd78366ebc0a178bce0727171bd6800,READY,
JacksonDatabind,16,Gemini 3.8 Flash,com.fasterxml.jackson.databind.introspect.AnnotationMap,YES,AnnotationMapGeminiTest.java,661dc40d8146c800e77e1b61c478ab82e76bc018e5a2da912ce2c652f61ec870,READY,
JacksonDatabind,17,IPO (Native IPO),com.fasterxml.jackson.databind.ObjectMapper,NO,,,NO_SUITE,
JacksonDatabind,17,MIO (EvoSuite SBST),com.fasterxml.jackson.databind.ObjectMapper,YES,ObjectMapper_ESTest.java,0c6987bb71ffe869171117da93b733da0951621ed490604498e9c0f03cf05cb2,READY,
JacksonDatabind,17,DeepSeek V4 Flash,com.fasterxml.jackson.databind.ObjectMapper,YES,ObjectMapperDeepseekTest.java,cad42c2dbf091e7fcddb1f500eb92c0e7724fc00b8e229e19eaedcc404db75fb,READY,
JacksonDatabind,17,Gemini 3.8 Flash,com.fasterxml.jackson.databind.ObjectMapper,YES,ObjectMapperGeminiTest.java,56c5c5d05d786eda478f0bf68d44729a39cf84408a535c66c5ea0c923832238f,READY,
JacksonDatabind,18,IPO (Native IPO),com.fasterxml.jackson.databind.MappingIterator,NO,,,NO_SUITE,
JacksonDatabind,18,MIO (EvoSuite SBST),com.fasterxml.jackson.databind.MappingIterator,YES,MappingIterator_ESTest.java,6f4dba6c82907883fa5cb71c3fd73cd75981de5379eb816697e9e5d3ffc25e43,READY,
JacksonDatabind,18,DeepSeek V4 Flash,com.fasterxml.jackson.databind.MappingIterator,YES,MappingIteratorDeepseekTest.java,3e7b3e80b49bc4ddcedbe83d69f501d7c09ffd36197c4e045d68af28089c69a7,READY,
JacksonDatabind,18,Gemini 3.8 Flash,com.fasterxml.jackson.databind.MappingIterator,YES,MappingIteratorGeminiTest.java,3af3bb44977a44aca518516491f8a9e5bacb681d2c9f24e6cf83edd48ae518ea,READY,
JacksonDatabind,19,IPO (Native IPO),com.fasterxml.jackson.databind.type.TypeFactory,NO,,,NO_SUITE,
JacksonDatabind,19,MIO (EvoSuite SBST),com.fasterxml.jackson.databind.type.TypeFactory,YES,TypeFactory_ESTest.java,2748872acaea04d534a41e5da66bddc115a75880b246ecdd724d0db169e863f8,READY,
JacksonDatabind,19,DeepSeek V4 Flash,com.fasterxml.jackson.databind.type.TypeFactory,YES,TypeFactoryDeepseekTest.java,2b7c2d9a8f610fb16c2ad7b229509a84fb13eb8819819a344f559cdd40a198a1,READY,
JacksonDatabind,19,Gemini 3.8 Flash,com.fasterxml.jackson.databind.type.TypeFactory,YES,TypeFactoryGeminiTest.java,7cdb289bad0c041f0174328094710610b9463f894e50b4ce7ba129ceed4b4608,READY,
JacksonDatabind,20,IPO (Native IPO),com.fasterxml.jackson.databind.node.ObjectNode,NO,,,NO_SUITE,
JacksonDatabind,20,MIO (EvoSuite SBST),com.fasterxml.jackson.databind.node.ObjectNode,YES,ObjectNode_ESTest.java,cb16addcf2b5a8fa4d2e62f6e4c8ac3f0ff0fac679fe51464d4cec4afce23eca,READY,
JacksonDatabind,20,DeepSeek V4 Flash,com.fasterxml.jackson.databind.node.ObjectNode,YES,ObjectNodeDeepseekTest.java,b16f0616537e40c7be667512297ef89d2a9c93d09aed5ed5fe71e646b6c72756,READY,
JacksonDatabind,20,Gemini 3.8 Flash,com.fasterxml.jackson.databind.node.ObjectNode,YES,ObjectNodeGeminiTest.java,2e0ec2332371a68ab54f2150c34ae53635d058ab071371743f69c019f19e5a3e,READY,
JacksonDatabind,21,IPO (Native IPO),com.fasterxml.jackson.databind.introspect.JacksonAnnotationIntrospector,NO,,,NO_SUITE,
JacksonDatabind,21,MIO (EvoSuite SBST),com.fasterxml.jackson.databind.introspect.JacksonAnnotationIntrospector,YES,JacksonAnnotationIntrospector_ESTest.java,ec141b20f72d9a521a7f1b4e954fd1d407181877a618fba63f74a77d2c228e18,READY,
JacksonDatabind,21,DeepSeek V4 Flash,com.fasterxml.jackson.databind.introspect.JacksonAnnotationIntrospector,YES,JacksonAnnotationIntrospectorDeepseekTest.java,eb1403349eaed886222716e0612d877407d35c034b82aa5896d213a080b31ac4,READY,
JacksonDatabind,21,Gemini 3.8 Flash,com.fasterxml.jackson.databind.introspect.JacksonAnnotationIntrospector,YES,JacksonAnnotationIntrospectorGeminiTest.java,329fbeb897937583ec5525053b13f680ac9b970844f3142d7829c562825c0d32,READY,
JacksonDatabind,22,IPO (Native IPO),com.fasterxml.jackson.databind.ser.BasicSerializerFactory;com.fasterxml.jackson.databind.ser.BeanSerializerFactory,NO,,,NO_SUITE,
JacksonDatabind,22,MIO (EvoSuite SBST),com.fasterxml.jackson.databind.ser.BasicSerializerFactory;com.fasterxml.jackson.databind.ser.BeanSerializerFactory,YES,BasicSerializerFactory_ESTest.java;BeanSerializerFactory_ESTest.java,1c7a29d8b971b77f809467f75c858227d34b4e4eaa9ed4c09c3d88c5add50d66,READY,
JacksonDatabind,22,DeepSeek V4 Flash,com.fasterxml.jackson.databind.ser.BasicSerializerFactory;com.fasterxml.jackson.databind.ser.BeanSerializerFactory,YES,BasicSerializerFactoryDeepseekTest.java;BeanSerializerFactoryDeepseekTest.java,4bd669f90b748522ef227218eae3bee39f4b35cd5e4fc6008013536257141d37,READY,
JacksonDatabind,22,Gemini 3.8 Flash,com.fasterxml.jackson.databind.ser.BasicSerializerFactory;com.fasterxml.jackson.databind.ser.BeanSerializerFactory,YES,BasicSerializerFactoryGeminiTest.java;BeanSerializerFactoryGeminiTest.java,e6af2cc6fa3ccd1584f2aa70a9c7058de795bce77abba740efe30e8d3ab5c263,READY,
JacksonDatabind,23,IPO (Native IPO),com.fasterxml.jackson.databind.ser.std.NumberSerializers,NO,,,NO_SUITE,
JacksonDatabind,23,MIO (EvoSuite SBST),com.fasterxml.jackson.databind.ser.std.NumberSerializers,YES,NumberSerializers_ESTest.java,b93a6498a07c0f5cdc6225f813e24848345b5cefbe4239908b8af959b9518639,READY,
JacksonDatabind,23,DeepSeek V4 Flash,com.fasterxml.jackson.databind.ser.std.NumberSerializers,YES,NumberSerializersDeepseekTest.java,0c3291212750152e78d430af25119625e118da8e7183fdd398204cd78a8f6a4f,READY,
JacksonDatabind,23,Gemini 3.8 Flash,com.fasterxml.jackson.databind.ser.std.NumberSerializers,YES,NumberSerializersGeminiTest.java,0992a75bf4ae472b7f8cca451e4f3eeb7431ab66006d0409c419c9d46e3632e4,READY,
JacksonDatabind,24,IPO (Native IPO),com.fasterxml.jackson.databind.cfg.BaseSettings,NO,,,NO_SUITE,
JacksonDatabind,24,MIO (EvoSuite SBST),com.fasterxml.jackson.databind.cfg.BaseSettings,NO,,,NO_SUITE,
JacksonDatabind,24,DeepSeek V4 Flash,com.fasterxml.jackson.databind.cfg.BaseSettings,YES,BaseSettingsDeepseekTest.java,ac050dd439ba0cd41d7fdb32d3e74e05727832b3797dc46bcedc0567ced41ffe,READY,
JacksonDatabind,24,Gemini 3.8 Flash,com.fasterxml.jackson.databind.cfg.BaseSettings,YES,BaseSettingsGeminiTest.java,a1a46f0185d303592bf772f5a050eb2ba90c1ac23ba946de16c712ad55817e42,READY,
JacksonDatabind,25,IPO (Native IPO),com.fasterxml.jackson.databind.deser.BasicDeserializerFactory;com.fasterxml.jackson.databind.deser.DeserializerCache;com.fasterxml.jackson.databind.jsontype.impl.TypeDeserializerBase;com.fasterxml.jackson.databind.module.SimpleAbstractTypeResolver,NO,,,NO_SUITE,
JacksonDatabind,25,MIO (EvoSuite SBST),com.fasterxml.jackson.databind.deser.BasicDeserializerFactory;com.fasterxml.jackson.databind.deser.DeserializerCache;com.fasterxml.jackson.databind.jsontype.impl.TypeDeserializerBase;com.fasterxml.jackson.databind.module.SimpleAbstractTypeResolver,YES,BasicDeserializerFactory_ESTest.java;DeserializerCache_ESTest.java;SimpleAbstractTypeResolver_ESTest.java;TypeDeserializerBase_ESTest.java,c01120d9dadaf715f5a8a9f6ef2ea636b5e79263250809e0ff8cda7f97e978d1,READY,
JacksonDatabind,25,DeepSeek V4 Flash,com.fasterxml.jackson.databind.deser.BasicDeserializerFactory;com.fasterxml.jackson.databind.deser.DeserializerCache;com.fasterxml.jackson.databind.jsontype.impl.TypeDeserializerBase;com.fasterxml.jackson.databind.module.SimpleAbstractTypeResolver,YES,BasicDeserializerFactoryDeepseekTest.java;DeserializerCacheDeepseekTest.java;SimpleAbstractTypeResolverDeepseekTest.java;TypeDeserializerBaseDeepseekTest.java,b6592ef20d8da1c653733710c696bafe1845ac79607d22a7a9faea0c2fa1a7c5,READY,
JacksonDatabind,25,Gemini 3.8 Flash,com.fasterxml.jackson.databind.deser.BasicDeserializerFactory;com.fasterxml.jackson.databind.deser.DeserializerCache;com.fasterxml.jackson.databind.jsontype.impl.TypeDeserializerBase;com.fasterxml.jackson.databind.module.SimpleAbstractTypeResolver,YES,BasicDeserializerFactoryGeminiTest.java;DeserializerCacheGeminiTest.java;SimpleAbstractTypeResolverGeminiTest.java;TypeDeserializerBaseGeminiTest.java,9adb8f4233bc1b5e4ffa6ed84233e6512f88e049835d62da3be01f6860b056eb,READY,
JacksonDatabind,26,IPO (Native IPO),com.fasterxml.jackson.databind.ser.BeanPropertyWriter,NO,,,NO_SUITE,
JacksonDatabind,26,MIO (EvoSuite SBST),com.fasterxml.jackson.databind.ser.BeanPropertyWriter,YES,BeanPropertyWriter_ESTest.java,f2299b74102a44913256b7c67aae5ea9b891d75333ce21f98bf06e5d21e0e897,READY,
JacksonDatabind,26,DeepSeek V4 Flash,com.fasterxml.jackson.databind.ser.BeanPropertyWriter,YES,BeanPropertyWriterDeepseekTest.java,14755e8cf5cd8811d1fe6784b754e916d6141e1bde07eda694bf1e7e6615b1c2,READY,
JacksonDatabind,26,Gemini 3.8 Flash,com.fasterxml.jackson.databind.ser.BeanPropertyWriter,YES,BeanPropertyWriterGeminiTest.java,b4169a9576cf6a52fab8599fafad139175de3a59808a1226b3f47e63b77e2d52,READY,
JacksonDatabind,27,IPO (Native IPO),com.fasterxml.jackson.databind.deser.BeanDeserializer,NO,,,NO_SUITE,
JacksonDatabind,27,MIO (EvoSuite SBST),com.fasterxml.jackson.databind.deser.BeanDeserializer,YES,BeanDeserializer_ESTest.java,a7f90335821052a6ca65fa2ee2ad92c8889d46e1b096f3bc5fd7384167699964,READY,
JacksonDatabind,27,DeepSeek V4 Flash,com.fasterxml.jackson.databind.deser.BeanDeserializer,YES,BeanDeserializerDeepseekTest.java,e32ff990781360c47d086cf91809c43b88632dbefaf717c9fd4b7e617ad4355e,READY,
JacksonDatabind,27,Gemini 3.8 Flash,com.fasterxml.jackson.databind.deser.BeanDeserializer,YES,BeanDeserializerGeminiTest.java,44fb4491726aa03fd509608e3a0093f0963d91b67e2754e44b6d682f64dd40ae,READY,
JacksonDatabind,28,IPO (Native IPO),com.fasterxml.jackson.databind.deser.std.JsonNodeDeserializer,NO,,,NO_SUITE,
JacksonDatabind,28,MIO (EvoSuite SBST),com.fasterxml.jackson.databind.deser.std.JsonNodeDeserializer,YES,JsonNodeDeserializer_ESTest.java,71b0ab8edfda9efa69337bc31166cd3bb7b2067b3004f7ca6fb4dcbb99bc6fea,READY,
JacksonDatabind,28,DeepSeek V4 Flash,com.fasterxml.jackson.databind.deser.std.JsonNodeDeserializer,YES,JsonNodeDeserializerDeepseekTest.java,bc2a92f67e4a4cd24a1206d68ba93581d91f112fcc0aa71ad8620d6d1f28204b,READY,
JacksonDatabind,28,Gemini 3.8 Flash,com.fasterxml.jackson.databind.deser.std.JsonNodeDeserializer,YES,JsonNodeDeserializerGeminiTest.java,92d248bedba0d59249967ff43574b20f08ecfdcfd9e93a4144e2fa47f692c044,READY,
JacksonDatabind,29,IPO (Native IPO),com.fasterxml.jackson.databind.deser.impl.ExternalTypeHandler,NO,,,NO_SUITE,
JacksonDatabind,29,MIO (EvoSuite SBST),com.fasterxml.jackson.databind.deser.impl.ExternalTypeHandler,YES,ExternalTypeHandler_ESTest.java,d61f93f23842d20ecb4488e94b958aa72cb758b3e29513a879de0de16bf6126a,READY,
JacksonDatabind,29,DeepSeek V4 Flash,com.fasterxml.jackson.databind.deser.impl.ExternalTypeHandler,YES,ExternalTypeHandlerDeepseekTest.java,02ddae82356dfaf31a695ff02fe7f1dae5a1fe2816d945cbe3ea53746d7a29a6,READY,
JacksonDatabind,29,Gemini 3.8 Flash,com.fasterxml.jackson.databind.deser.impl.ExternalTypeHandler,YES,ExternalTypeHandlerGeminiTest.java,f495bbd4384f805a30e5cd8e1265acfaa6f33bf21ad6dfc85247ab6b4bd821ea,READY,
JacksonDatabind,30,IPO (Native IPO),com.fasterxml.jackson.databind.ObjectMapper;com.fasterxml.jackson.databind.util.TokenBuffer,YES,TokenBuffer_IPOTest.java,2fbcc6d48c0220dfd61c89b46e338b067924a4430717f9e72b7e9cd2f6210604,READY,
JacksonDatabind,30,MIO (EvoSuite SBST),com.fasterxml.jackson.databind.ObjectMapper;com.fasterxml.jackson.databind.util.TokenBuffer,YES,ObjectMapper_ESTest.java;TokenBuffer_ESTest.java;TokenBuffer_ESTest.java,0fa4fbeb8363fee8bc0a6c13f071390af9adeed3495ed2d246ef3be852abaef9,READY,
JacksonDatabind,30,DeepSeek V4 Flash,com.fasterxml.jackson.databind.ObjectMapper;com.fasterxml.jackson.databind.util.TokenBuffer,YES,ObjectMapperDeepseekTest.java;TokenBufferDeepseekTest.java,a4d0a148408790ab6930f6ac9ed21a17e51914c31bd20a3672854089d92d7090,READY,
JacksonDatabind,30,Gemini 3.8 Flash,com.fasterxml.jackson.databind.ObjectMapper;com.fasterxml.jackson.databind.util.TokenBuffer,YES,ObjectMapperGeminiTest.java;TokenBufferGeminiTest.java,26953c0642ba1a4f0fa1682ef0e9c35b88271135ecb813f0e04bf3b19a2fe2ae,READY,
JacksonDatabind,31,IPO (Native IPO),com.fasterxml.jackson.databind.util.TokenBuffer,YES,TokenBuffer_IPOTest.java,2fbcc6d48c0220dfd61c89b46e338b067924a4430717f9e72b7e9cd2f6210604,READY,
JacksonDatabind,31,MIO (EvoSuite SBST),com.fasterxml.jackson.databind.util.TokenBuffer,YES,TokenBuffer_ESTest.java;TokenBuffer_ESTest.java,48f5e56c562ac527a45e30789beeeb74cedd0b23cdf1a96ca70a89d77afa507a,READY,
JacksonDatabind,31,DeepSeek V4 Flash,com.fasterxml.jackson.databind.util.TokenBuffer,YES,TokenBufferDeepseekTest.java,601b3866a97e1a05b2d006cd16e31927b700cf62426cfc0aeef90bf3d2885ada,READY,
JacksonDatabind,31,Gemini 3.8 Flash,com.fasterxml.jackson.databind.util.TokenBuffer,YES,TokenBufferGeminiTest.java,7a8f8dc243bd19ee4102086817a15aee27fad0fc0276ce0618928c9a22e04dd7,READY,
JacksonDatabind,32,IPO (Native IPO),com.fasterxml.jackson.databind.deser.std.UntypedObjectDeserializer,YES,UntypedObjectDeserializer_IPOTest.java,85384d529efd0bff62c4dbd6f1884f040f72e26bff2863064ed921b4869889d9,READY,
JacksonDatabind,32,MIO (EvoSuite SBST),com.fasterxml.jackson.databind.deser.std.UntypedObjectDeserializer,YES,UntypedObjectDeserializer_ESTest.java,7995aaec1e11da4fc8be98d9c0ecbacfde97943dd86603b0af7f9a9a987e27a2,READY,
JacksonDatabind,32,DeepSeek V4 Flash,com.fasterxml.jackson.databind.deser.std.UntypedObjectDeserializer,YES,UntypedObjectDeserializerDeepseekTest.java,c284666165f3c4939de09a3cb9ea7674fda2b44352801e8fb45794f6e7850bbb,READY,
JacksonDatabind,32,Gemini 3.8 Flash,com.fasterxml.jackson.databind.deser.std.UntypedObjectDeserializer,YES,UntypedObjectDeserializerGeminiTest.java,03251e4200ecce3a00927382ea6d1ba0429faa39b1c9d9340f27bb9bd38acbf3,READY,
JacksonDatabind,33,IPO (Native IPO),com.fasterxml.jackson.databind.introspect.JacksonAnnotationIntrospector,NO,,,NO_SUITE,
JacksonDatabind,33,MIO (EvoSuite SBST),com.fasterxml.jackson.databind.introspect.JacksonAnnotationIntrospector,YES,JacksonAnnotationIntrospector_ESTest.java,c2f6a12bcd7047964555829a308f6aac6fde42295200a1fe610821e6ab1370aa,READY,
JacksonDatabind,33,DeepSeek V4 Flash,com.fasterxml.jackson.databind.introspect.JacksonAnnotationIntrospector,YES,JacksonAnnotationIntrospectorDeepseekTest.java,7807fd184a5ae15f51cb8c19d7feac8fbd32d98748b67dc81786987c895c8157,READY,
JacksonDatabind,33,Gemini 3.8 Flash,com.fasterxml.jackson.databind.introspect.JacksonAnnotationIntrospector,YES,JacksonAnnotationIntrospectorGeminiTest.java,76364f2c73795ae4dff3e9d7bc10691e781c990c04164ee093ba91b713b092f7,READY,
JacksonDatabind,34,IPO (Native IPO),com.fasterxml.jackson.databind.ser.std.NumberSerializer,NO,,,NO_SUITE,
JacksonDatabind,34,MIO (EvoSuite SBST),com.fasterxml.jackson.databind.ser.std.NumberSerializer,YES,NumberSerializer_ESTest.java,71e67cc6eea0244481ed578718a9fafe2eeb26da40f14f2c21a8eff3d01beed2,READY,
JacksonDatabind,34,DeepSeek V4 Flash,com.fasterxml.jackson.databind.ser.std.NumberSerializer,YES,NumberSerializerDeepseekTest.java,f139f270aee2ae9d8c9754bfe7236663e127131a18b54ac59df40bcc77e5ad7f,READY,
JacksonDatabind,34,Gemini 3.8 Flash,com.fasterxml.jackson.databind.ser.std.NumberSerializer,YES,NumberSerializerGeminiTest.java,49b13c7509d973b4bfa303f937ee1b40e12502a4bfabad835e977342d5ceebec,READY,
JacksonDatabind,35,IPO (Native IPO),com.fasterxml.jackson.databind.jsontype.impl.AsWrapperTypeDeserializer,NO,,,NO_SUITE,
